"","x"
"num.edges",6882
"num.vertices",684
"connectance",0.0294623821633146
"average.degree",20.1228070175439
"average.path.length",3.96751542230459
"diameter",13.1424345500855
"edge.connectivity",0
"clustering.coefficient",0.424251935021742
"no.clusters",21
"centralization.betweenness",0.0694522445660526
"centralization.degree",0.232616680794226
