source,target,weight,correlation,cor
Zotu715,Zotu82,0.811188767390695,0.811188767390695,1
Zotu715,Zotu67,0.865609341936336,0.865609341936336,1
Zotu715,Zotu60,0.828657478975019,0.828657478975019,1
Zotu715,Zotu40,0.804804034086932,0.804804034086932,1
Zotu715,Zotu19,0.806461403480856,0.806461403480856,1
Zotu715,Zotu27,0.812142635694079,0.812142635694079,1
Zotu715,Zotu8,0.823844909648555,0.823844909648555,1
Zotu715,Zotu1,0.844447964268221,0.844447964268221,1
Zotu715,Zotu2,0.874448710557689,0.874448710557689,1
Zotu726,Zotu104,0.816815543002657,0.816815543002657,1
Zotu548,Zotu91,0.831076885079421,0.831076885079421,1
Zotu292,Zotu346,0.833551956583149,0.833551956583149,1
Zotu292,Zotu296,0.811325943645788,0.811325943645788,1
Zotu292,Zotu279,0.813788015318734,0.813788015318734,1
Zotu292,Zotu289,0.809579109571148,0.809579109571148,1
Zotu292,Zotu430,0.844599770397901,0.844599770397901,1
Zotu292,Zotu50,0.808526209330035,0.808526209330035,1
Zotu292,Zotu30,0.807964015276706,0.807964015276706,1
Zotu292,Zotu29,0.830646304785903,0.830646304785903,1
Zotu292,Zotu9,0.804851168563735,0.804851168563735,1
Zotu599,Zotu848,0.819692813524798,0.819692813524798,1
Zotu599,Zotu348,0.84404676242747,0.84404676242747,1
Zotu599,Zotu289,0.822212248366423,0.822212248366423,1
Zotu599,Zotu430,0.811609005972519,0.811609005972519,1
Zotu599,Zotu223,0.805106198505218,0.805106198505218,1
Zotu599,Zotu230,0.806575474160854,0.806575474160854,1
Zotu599,Zotu198,0.81632919550371,0.81632919550371,1
Zotu599,Zotu103,0.805916119874596,0.805916119874596,1
Zotu599,Zotu265,0.808816756465011,0.808816756465011,1
Zotu599,Zotu50,0.880051616480113,0.880051616480113,1
Zotu599,Zotu193,0.833019201160685,0.833019201160685,1
Zotu599,Zotu45,0.804502338002093,0.804502338002093,1
Zotu599,Zotu52,0.823527409168394,0.823527409168394,1
Zotu599,Zotu40,0.81938841683631,0.81938841683631,1
Zotu599,Zotu56,0.812683028025921,0.812683028025921,1
Zotu599,Zotu27,0.810117818533673,0.810117818533673,1
Zotu599,Zotu63,0.802415268095366,0.802415268095366,1
Zotu743,Zotu348,0.829477901998231,0.829477901998231,1
Zotu743,Zotu240,0.807101436151522,0.807101436151522,1
Zotu743,Zotu103,0.818257436368237,0.818257436368237,1
Zotu865,Zotu347,0.811845054550885,0.811845054550885,1
Zotu865,Zotu41,0.84273845260059,0.84273845260059,1
Zotu318,Zotu1189,0.803205354404173,0.803205354404173,1
Zotu318,Zotu207,0.806127563888002,0.806127563888002,1
Zotu527,Zotu149,0.805600844566826,0.805600844566826,1
Zotu383,Zotu412,0.800527720966997,0.800527720966997,1
Zotu3817,Zotu469,0.809894997301614,-0.809894997301614,-1
Zotu3817,Zotu46213,0.825198981124478,0.825198981124478,1
Zotu3817,Zotu536,0.825257368930097,0.825257368930097,1
Zotu3817,Zotu18706,0.830588038653465,0.830588038653465,1
Zotu3817,Zotu354,0.84303926177802,0.84303926177802,1
Zotu3817,Zotu543,0.807665065531187,0.807665065531187,1
Zotu3817,Zotu346,0.829480363529935,0.829480363529935,1
Zotu3817,Zotu297,0.833679944045409,0.833679944045409,1
Zotu3817,Zotu188,0.829496418722176,0.829496418722176,1
Zotu3817,Zotu194,0.808611566067775,0.808611566067775,1
Zotu3817,Zotu250,0.820156559580972,0.820156559580972,1
Zotu3817,Zotu83,0.829133445485371,0.829133445485371,1
Zotu3817,Zotu37,0.826910131693985,0.826910131693985,1
